NHA_NAME,sex,age,day,month,MEDHINC_CY,WLTHINDXCY,fel_misd
Amphi,1,37,5,0,20213.0,20.0,1
Barrio San Antonio,1,33,5,0,54409.0,68.0,2
South Park,1,44,6,0,30966.0,28.0,1
Midvale Park,0,34,5,0,42660.0,39.0,2
Midvale Park,0,34,5,0,42660.0,39.0,2
South Park,1,25,5,0,30966.0,28.0,2
South Park,1,25,5,0,30966.0,28.0,2
El Cortez,1,53,5,0,29665.0,29.0,2
Oak Flower,1,33,6,0,27498.0,24.0,1
Oak Flower,1,33,6,0,27498.0,24.0,1
Cherry Avenue,1,32,5,0,40610.0,40.0,2
Bonanza,1,33,6,0,62571.0,69.0,2
Elvira,1,21,6,0,50687.0,49.0,2
Elvira,1,21,6,0,50687.0,49.0,3
Cherry Avenue,1,24,6,0,40610.0,40.0,5
Elvira,1,21,6,0,50687.0,49.0,2
Flowing Wells,1,17,6,0,30668.0,35.0,3
Midvale Park,0,30,6,0,42660.0,39.0,2
Sunnyside,0,21,6,0,33040.0,32.0,2
Flowing Wells,1,39,6,0,30668.0,35.0,2
Sunnyside,0,21,6,0,33040.0,32.0,2
West University,1,64,6,0,25427.0,30.0,2
Amphi,0,35,6,0,20213.0,20.0,2
Amphi,0,35,6,0,20213.0,20.0,1
Rose,1,49,5,0,33367.0,33.0,2
Rose,1,49,5,0,33367.0,33.0,2
Wakefield,1,28,5,0,31896.0,29.0,1
Wakefield,1,28,5,0,31896.0,29.0,1
Wakefield,1,28,5,0,31896.0,29.0,1
Wakefield,1,28,5,0,31896.0,29.0,1
Downtown,1,55,6,0,36471.0,26.0,2
Downtown,1,55,6,0,36471.0,26.0,2
Balboa Heights,1,29,6,0,16547.0,16.0,2
Amphi,1,29,6,0,20213.0,20.0,1
Coronado Heights,1,29,6,0,15586.0,15.0,1
Coronado Heights,1,29,6,0,15586.0,15.0,2
Palo Verde,0,28,6,0,33659.0,38.0,2
Julia Keen,1,  ,6,0,40916.0,44.0,2
Julia Keen,1,  ,6,0,40916.0,44.0,2
Julia Keen,1,  ,6,0,40916.0,44.0,1
Sunnyside,1,  ,6,0,33040.0,32.0,2
Sunnyside,1,  ,6,0,33040.0,32.0,2
Groves Lincoln Park,1,29,6,0,51979.0,60.0,1
Groves Lincoln Park,1,29,6,0,51979.0,60.0,1
Groves Lincoln Park,1,29,6,0,51979.0,60.0,1
Santa Rita Park - West Ochoa,1,27,6,0,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,34,6,0,35631.0,30.0,1
Santa Rita Park - West Ochoa,1,27,6,0,35631.0,30.0,1
Pueblo Gardens,1,30,3,0,31535.0,28.0,2
Pueblo Gardens,1,30,3,0,31535.0,28.0,2
Mountain View,1,50,6,0,37688.0,37.0,2
Mountain View,1,50,6,0,37688.0,37.0,2
Julia Keen,1,54,6,0,40916.0,44.0,2
Duffy,1,56,6,0,30128.0,57.0,2
Lakeside Park,1,24,6,0,50119.0,44.0,2
Amphi,1,21,6,0,20213.0,20.0,2
Amphi,1,21,6,0,20213.0,20.0,2
Amphi,1,21,6,0,20213.0,20.0,2
Amphi,1,21,6,0,20213.0,20.0,2
Toumey Park,1,29,6,0,26754.0,30.0,2
Lakeside Park,0,40,2,0,50119.0,44.0,2
Wakefield,1,39,6,0,31896.0,29.0,2
Wakefield,1,39,6,0,31896.0,29.0,2
Rita Ranch,0,15,6,0,89700.0,101.0,2
Rita Ranch,0,15,6,0,89700.0,101.0,2
Rita Ranch,0,15,6,0,89700.0,101.0,2
Rita Ranch,0,15,6,0,89700.0,101.0,2
Duffy,1,55,6,0,30128.0,57.0,4
Sunnyside,1,17,6,0,33040.0,32.0,2
Miramonte,1,23,6,0,29962.0,36.0,2
Garden District,0,34,6,0,33611.0,31.0,2
Downtown,1,49,4,0,36471.0,26.0,2
Downtown,1,49,4,0,36471.0,26.0,2
Downtown,0,51,4,0,36471.0,26.0,2
Downtown,0,51,4,0,36471.0,26.0,2
Downtown,0,68,4,0,36471.0,26.0,2
Downtown,0,68,4,0,36471.0,26.0,3
Downtown,1,68,4,0,36471.0,26.0,2
Miramonte,0,24,6,0,29962.0,36.0,2
Barrio Hollywood,1,17,3,0,32736.0,30.0,1
Barrio Hollywood,1,17,3,0,32736.0,30.0,1
Barrio Hollywood,1,17,3,0,32736.0,30.0,1
West University,1,27,4,0,25427.0,30.0,2
West University,1,21,4,0,25427.0,30.0,2
West University,1,37,4,0,25427.0,30.0,2
West University,1,37,4,0,25427.0,30.0,2
West University,0,44,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
Sunset Villa,1,32,4,0,30140.0,28.0,2
Amphi,1,40,4,0,20213.0,20.0,2
Amphi,1,40,4,0,20213.0,20.0,2
Amphi,1,40,4,0,20213.0,20.0,2
Amphi,1,40,4,0,20213.0,20.0,2
Amphi,1,40,4,0,20213.0,20.0,2
Amphi,1,40,4,0,20213.0,20.0,2
Eastside,1,46,4,0,82313.0,127.0,2
Eastside,1,46,4,0,82313.0,127.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
Sunset Villa,1,30,3,0,30140.0,28.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
Las Vistas,1,28,5,0,32250.0,29.0,2
Lakeside Park,1,46,3,0,50119.0,44.0,2
Lakeside Park,1,46,3,0,50119.0,44.0,2
Fairgrounds,1,30,4,0,22203.0,21.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
Mountain First Avenue,1,30,4,0,39075.0,51.0,2
Mountain First Avenue,1,30,4,0,39075.0,51.0,2
West University,1,53,4,0,25427.0,30.0,2
West University,1,53,4,0,25427.0,30.0,2
Santa Rita Park - West Ochoa,1,41,5,0,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,41,5,0,35631.0,30.0,2
Downtown,1,49,4,0,36471.0,26.0,2
Downtown,1,49,4,0,36471.0,26.0,2
Downtown,1,49,4,0,36471.0,26.0,2
Miramonte,0,34,3,0,29962.0,36.0,1
Miramonte,0,34,3,0,29962.0,36.0,1
Miramonte,0,34,3,0,29962.0,36.0,1
Miramonte,0,34,3,0,29962.0,36.0,1
Miramonte,0,34,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Miramonte,1,31,3,0,29962.0,36.0,1
Amphi,0,13,2,0,20213.0,20.0,1
Sunnyside,1,24,3,0,33040.0,32.0,2
Sunnyside,1,24,3,0,33040.0,32.0,4
Sunnyside,1,24,3,0,33040.0,32.0,4
Downtown,1,52,4,0,36471.0,26.0,5
Sunnyside,1,24,3,0,33040.0,32.0,4
Groves Lincoln Park,1,37,4,0,51979.0,60.0,2
Groves Lincoln Park,1,37,4,0,51979.0,60.0,2
Sunnyside,0,26,4,0,33040.0,32.0,5
Sunnyside,0,26,4,0,33040.0,32.0,1
Sunnyside,0,21,6,0,33040.0,32.0,2
Sunnyside,0,21,6,0,33040.0,32.0,2
Sunset Villa,1,30,3,0,30140.0,28.0,1
Sunnyside,0,21,6,0,33040.0,32.0,2
Sunset Villa,1,30,3,0,30140.0,28.0,1
Midvale Park,1,28,4,0,42660.0,39.0,2
Midvale Park,1,28,4,0,42660.0,39.0,2
Midvale Park,1,28,4,0,42660.0,39.0,2
Downtown,1,35,4,0,36471.0,26.0,2
West University,1,26,4,0,25427.0,30.0,1
West University,1,26,4,0,25427.0,30.0,2
Downtown,0,34,4,0,36471.0,26.0,2
West University,1,38,4,0,25427.0,30.0,2
Downtown,1,44,4,0,36471.0,26.0,2
Menlo Park,1,49,4,0,30689.0,30.0,2
Menlo Park,1,49,4,0,30689.0,30.0,1
Downtown,1,55,4,0,36471.0,26.0,2
West University,1,38,4,0,25427.0,30.0,3
West University,1,24,4,0,25427.0,30.0,3
Menlo Park,1,49,4,0,30689.0,30.0,2
West University,0,36,4,0,25427.0,30.0,3
Menlo Park,1,49,4,0,30689.0,30.0,2
West University,0,47,4,0,25427.0,30.0,3
Poets Square,1,25,4,0,67038.0,75.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Roberts,0,16,1,0,25171.0,25.0,2
Amphi,1,42,4,0,20213.0,20.0,2
Myers,1,54,0,0,27017.0,25.0,2
A Mountain,1,58,0,0,39293.0,32.0,2
A Mountain,1,57,0,0,39293.0,32.0,2
Peter Howell,1,66,1,0,63943.0,76.0,2
A Mountain,1,57,0,0,39293.0,32.0,2
Westside Development,1,13,1,0,64060.0,74.0,2
Westside Development,1,13,1,0,64060.0,74.0,2
Westside Development,1,13,1,0,64060.0,74.0,2
Fairgrounds,0,31,6,0,22203.0,21.0,5
Flowing Wells,1,77,4,0,30668.0,35.0,2
Santa Rita Park - West Ochoa,1,31,1,0,35631.0,30.0,2
Pie Allen,1,14,3,0,27001.0,26.0,2
Pie Allen,1,14,4,0,27001.0,26.0,2
Campus Farm,1,39,1,0,31169.0,33.0,2
Miramonte,1,63,1,0,29962.0,36.0,5
Sugar Hill,1,26,1,0,35709.0,33.0,2
St. Cyrils,1,37,1,0,37684.0,39.0,2
St. Cyrils,1,37,1,0,37684.0,39.0,2
St. Cyrils,1,37,1,0,37684.0,39.0,2
St. Cyrils,1,37,1,0,37684.0,39.0,2
St. Cyrils,1,37,1,0,37684.0,39.0,2
St. Cyrils,0,27,1,0,37684.0,39.0,2
St. Cyrils,0,27,1,0,37684.0,39.0,2
St. Cyrils,0,27,1,0,37684.0,39.0,2
St. Cyrils,0,27,1,0,37684.0,39.0,2
St. Cyrils,1,37,1,0,37684.0,39.0,1
Flowing Wells,1,38,1,0,30668.0,35.0,1
Flowing Wells,1,38,1,0,30668.0,35.0,1
Downtown,1,38,0,0,36471.0,26.0,2
Downtown,1,38,0,0,36471.0,26.0,2
Roberts,1,44,1,0,25171.0,25.0,1
Roberts,0,46,1,0,25171.0,25.0,2
Roberts,0,46,1,0,25171.0,25.0,2
Roberts,0,46,1,0,25171.0,25.0,2
Roberts,0,46,1,0,25171.0,25.0,2
Iron Horse,0,35,1,0,19198.0,27.0,2
Iron Horse,0,35,1,0,19198.0,27.0,2
Campus Farm,1,39,1,0,31169.0,33.0,4
Midvale Park,1,18,1,0,42660.0,39.0,1
Sunnyside,1,23,1,0,33040.0,32.0,2
Menlo Park,1,38,1,0,30689.0,30.0,2
Menlo Park,1,68,1,0,30689.0,30.0,2
Wakefield,1,23,1,0,31896.0,29.0,1
Wakefield,1,23,1,0,31896.0,29.0,1
Wakefield,1,23,1,0,31896.0,29.0,1
Rose,1,23,1,0,33367.0,33.0,1
Blenman-Elm,1,23,4,0,57765.0,66.0,4
Blenman-Elm,1,23,4,0,57765.0,66.0,4
Wakefield,1,23,1,0,31896.0,29.0,1
Blenman-Elm,1,23,4,0,57765.0,66.0,2
Sunnyside,1,23,1,0,33040.0,32.0,2
Sunnyside,1,23,1,0,33040.0,32.0,2
Sunnyside,1,23,1,0,33040.0,32.0,2
Sunnyside,1,23,1,0,33040.0,32.0,2
Sunnyside,1,23,1,0,33040.0,32.0,2
Sunnyside,1,23,1,0,33040.0,32.0,2
Midvale Park,1,33,0,0,42660.0,39.0,2
Sunnyside,1,18,3,0,33040.0,32.0,2
Midvale Park,1,33,0,0,42660.0,39.0,2
Sunnyside,1,18,3,0,33040.0,32.0,2
Sunnyside,1,18,3,0,33040.0,32.0,2
Sunnyside,1,18,3,0,33040.0,32.0,2
Sunnyside,1,18,3,0,33040.0,32.0,2
Las Vistas,1,30,3,0,32250.0,29.0,2
Vista Del Monte,1,60,3,0,43715.0,45.0,2
Santa Rita Park - West Ochoa,0,34,3,0,35631.0,30.0,5
El Rio Acres,1,54,3,0,35833.0,34.0,2
El Rio Acres,1,54,3,0,35833.0,34.0,2
El Rio Acres,1,54,3,0,35833.0,34.0,2
El Rio Acres,1,54,3,0,35833.0,34.0,2
Dodge Flower,0,27,1,0,25336.0,27.0,2
Menlo Park,0,47,3,0,30689.0,30.0,2
Menlo Park,0,47,3,0,30689.0,30.0,2
Julia Keen,1,17,3,0,40916.0,44.0,1
Menlo Park,0,23,3,0,30689.0,30.0,2
Menlo Park,0,23,3,0,30689.0,30.0,2
Pie Allen,1,28,3,0,27001.0,26.0,2
Barrio Nopal,1,21,3,0,34682.0,32.0,5
Pie Allen,1,28,3,0,27001.0,26.0,2
Pie Allen,1,28,3,0,27001.0,26.0,2
Pie Allen,1,28,3,0,27001.0,26.0,2
Santa Cruz Southwest,1,37,3,0,36534.0,43.0,2
Las Vistas,1,30,3,0,32250.0,29.0,2
Las Vistas,1,30,3,0,32250.0,29.0,2
Pie Allen,1,28,3,0,27001.0,26.0,2
Dodge Flower,0,27,1,0,25336.0,27.0,2
Miramonte,0,30,3,0,29962.0,36.0,2
Rose,1,41,3,0,33367.0,33.0,1
Miramonte,0,30,3,0,29962.0,36.0,2
Miramonte,0,30,3,0,29962.0,36.0,2
Stella Mann,1,23,3,0,41429.0,35.0,1
Stella Mann,1,23,3,0,41429.0,35.0,1
Palo Verde,0,17,3,0,33659.0,38.0,2
Palo Verde,0,17,3,0,33659.0,38.0,3
Eastside,0,33,3,0,82313.0,127.0,2
Eastside,0,33,3,0,82313.0,127.0,2
Campus Farm,0,33,3,0,31169.0,33.0,2
Sunnyside,1,36,3,0,33040.0,32.0,2
Sunnyside,1,36,3,0,33040.0,32.0,4
Sunnyside,1,36,3,0,33040.0,32.0,4
Sunnyside,1,36,3,0,33040.0,32.0,4
Miracle Manor,0,19,3,0,24176.0,21.0,1
Miracle Manor,0,19,3,0,24176.0,21.0,2
Miracle Manor,0,19,3,0,24176.0,21.0,2
Swan Way Park,1,34,3,0,40577.0,44.0,2
Groves Lincoln Park,1,14,3,0,51979.0,60.0,2
Groves Lincoln Park,1,14,3,0,51979.0,60.0,2
Sam Hughes,1,29,3,0,55776.0,92.0,2
Amphi,0,27,3,0,20213.0,20.0,5
Jefferson Park,1,29,3,0,37877.0,39.0,2
Rita Ranch,1,21,3,0,89700.0,101.0,1
Rita Ranch,1,21,3,0,89700.0,101.0,1
Jefferson Park,1,29,3,0,37877.0,39.0,4
Rita Ranch,1,21,3,0,89700.0,101.0,1
Garden District,1,23,3,0,33611.0,31.0,1
Garden District,1,23,3,0,33611.0,31.0,1
South Park,0,15,3,0,30966.0,28.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Flowing Wells,1,55,3,0,30668.0,35.0,2
Garden District,1,23,3,0,33611.0,31.0,2
Rita Ranch,1,21,3,0,89700.0,101.0,2
Rita Ranch,1,21,3,0,89700.0,101.0,2
Broadmoor-Broadway,0,25,3,0,47128.0,80.0,5
Corbett,1,37,3,0,36153.0,34.0,2
Corbett,1,37,3,0,36153.0,34.0,1
Flowing Wells,1,32,4,0,30668.0,35.0,1
Groves Lincoln Park,1,21,4,0,51979.0,60.0,2
Groves Lincoln Park,1,21,4,0,51979.0,60.0,2
Groves Lincoln Park,1,21,4,0,51979.0,60.0,1
Groves Lincoln Park,1,21,4,0,51979.0,60.0,1
Groves Lincoln Park,1,21,4,0,51979.0,60.0,1
Groves Lincoln Park,1,21,4,0,51979.0,60.0,1
Corbett,1,37,3,0,36153.0,34.0,1
Corbett,1,37,3,0,36153.0,34.0,1
Corbett,1,37,3,0,36153.0,34.0,1
Terra Del Sol,0,26,3,0,49048.0,58.0,2
Menlo Park,1,  ,4,0,30689.0,30.0,1
Menlo Park,1,30,4,0,30689.0,30.0,1
Menlo Park,1,30,4,0,30689.0,30.0,1
Menlo Park,1,30,4,0,30689.0,30.0,2
Menlo Park,1,30,4,0,30689.0,30.0,2
Menlo Park,0,26,4,0,30689.0,30.0,1
Menlo Park,1,30,4,0,30689.0,30.0,1
Menlo Park,1,30,4,0,30689.0,30.0,1
Cherry Avenue,1,34,3,0,40610.0,40.0,2
Cherry Avenue,1,34,3,0,40610.0,40.0,2
Balboa Heights,1,41,1,0,16547.0,16.0,2
Arroyo Chico,1,42,1,0,40806.0,45.0,2
Arroyo Chico,0,35,1,0,40806.0,45.0,2
Menlo Park,1,42,1,0,30689.0,30.0,1
Menlo Park,1,42,1,0,30689.0,30.0,1
Menlo Park,1,42,1,0,30689.0,30.0,1
Corbett,1,29,1,0,36153.0,34.0,2
Corbett,1,29,1,0,36153.0,34.0,2
Corbett,1,29,1,0,36153.0,34.0,2
Corbett,1,29,1,0,36153.0,34.0,2
Corbett,0,22,1,0,36153.0,34.0,1
Corbett,0,22,1,0,36153.0,34.0,1
Fairgrounds,1,27,1,0,22203.0,21.0,2
Fairgrounds,1,27,1,0,22203.0,21.0,2
Fairgrounds,1,27,1,0,22203.0,21.0,2
Fairgrounds,1,27,1,0,22203.0,21.0,2
Fairgrounds,1,27,1,0,22203.0,21.0,2
Fairgrounds,1,27,1,0,22203.0,21.0,2
Amphi,1,44,1,0,20213.0,20.0,2
Corbett,0,22,1,0,36153.0,34.0,2
Amphi,1,44,1,0,20213.0,20.0,2
Amphi,1,44,1,0,20213.0,20.0,1
Corbett,0,22,1,0,36153.0,34.0,2
Amphi,1,34,1,0,20213.0,20.0,2
Sunnyside,1,30,1,0,33040.0,32.0,2
Sunnyside,1,30,1,0,33040.0,32.0,2
Flowing Wells,1,19,1,0,30668.0,35.0,2
Amphi,1,34,1,0,20213.0,20.0,2
Corbett,0,22,1,0,36153.0,34.0,2
Corbett,0,22,1,0,36153.0,34.0,2
Corbett,0,22,1,0,36153.0,34.0,2
Amphi,1,19,1,0,20213.0,20.0,1
Amphi,1,19,1,0,20213.0,20.0,1
Balboa Heights,1,35,1,0,16547.0,16.0,1
Balboa Heights,1,35,1,0,16547.0,16.0,1
Balboa Heights,1,35,1,0,16547.0,16.0,2
Balboa Heights,1,35,1,0,16547.0,16.0,2
Amphi,1,41,1,0,20213.0,20.0,2
Amphi,1,41,1,0,20213.0,20.0,2
Sunnyside,0,29,1,0,33040.0,32.0,2
Sunnyside,0,29,1,0,33040.0,32.0,2
Sunnyside,0,29,1,0,33040.0,32.0,2
Sunnyside,0,29,1,0,33040.0,32.0,2
Amphi,0,54,1,0,20213.0,20.0,2
Amphi,0,54,1,0,20213.0,20.0,2
Amphi,0,54,1,0,20213.0,20.0,2
West University,0,33,1,0,25427.0,30.0,2
West University,0,33,1,0,25427.0,30.0,2
Keeling,1,35,1,0,22395.0,20.0,2
Broadway Pantano East,1,20,1,0,39611.0,42.0,2
Broadway Pantano East,1,20,1,0,39611.0,42.0,4
Desert Aire/Loma Linda,1,44,1,0,57228.0,69.0,1
Sunnyside,1,48,1,0,33040.0,32.0,2
Sunnyside,1,48,1,0,33040.0,32.0,1
Terra Del Sol,1,42,1,0,49048.0,58.0,2
Millville,1,35,1,0,41932.0,46.0,2
Millville,1,35,1,0,41932.0,46.0,2
Millville,1,35,1,0,41932.0,46.0,2
Limberlost,0,49,1,0,33304.0,31.0,5
Dodge Flower,1,19,1,0,25336.0,27.0,2
Amphi,1,29,1,0,20213.0,20.0,2
Dodge Flower,1,19,1,0,25336.0,27.0,2
Dodge Flower,0,30,1,0,25336.0,27.0,2
Dodge Flower,0,38,1,0,25336.0,27.0,2
Drexel Park,1,31,1,0,25130.0,26.0,2
Blenman-Elm,1,19,1,0,57765.0,66.0,2
Blenman-Elm,1,19,1,0,57765.0,66.0,4
Blenman-Elm,1,19,1,0,57765.0,66.0,4
Blenman-Elm,1,19,1,0,57765.0,66.0,4
Amphi,0,38,1,0,20213.0,20.0,2
Avondale,0,27,1,0,27928.0,33.0,2
Miracle Manor,1,33,1,0,24176.0,21.0,2
Balboa Heights,1,53,2,0,16547.0,16.0,1
Balboa Heights,1,53,1,0,16547.0,16.0,2
Oak Flower,0,23,5,0,27498.0,24.0,2
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,1,34,5,0,24176.0,21.0,1
Miracle Manor,0,28,5,0,24176.0,21.0,1
Miracle Manor,0,28,5,0,24176.0,21.0,1
Miracle Manor,0,28,5,0,24176.0,21.0,1
Miracle Manor,0,28,5,0,24176.0,21.0,1
Miramonte,0,24,5,0,29962.0,36.0,1
Balboa Heights,1,53,2,0,16547.0,16.0,1
Miracle Manor,0,34,5,0,24176.0,21.0,2
West University,1,41,3,0,25427.0,30.0,2
Balboa Heights,1,23,5,0,16547.0,16.0,2
Roberts,1,36,5,0,25171.0,25.0,2
Balboa Heights,1,23,5,0,16547.0,16.0,2
Roberts,1,36,5,0,25171.0,25.0,2
Millville,0,40,5,0,41932.0,46.0,2
Millville,0,40,5,0,41932.0,46.0,2
Midvale Park,0,44,4,0,42660.0,39.0,2
Miramonte,1,31,5,0,29962.0,36.0,2
Midvale Park,1,46,3,0,42660.0,39.0,2
Santa Cruz Southwest,1,  ,5,0,36534.0,43.0,2
Midvale Park,1,40,3,0,42660.0,39.0,2
Corbett,0,45,5,0,36153.0,34.0,2
Corbett,0,45,5,0,36153.0,34.0,2
Midvale Park,1,53,4,0,42660.0,39.0,2
Corbett,0,45,5,0,36153.0,34.0,2
Midvale Park,0,34,5,0,42660.0,39.0,2
Amphi,1,44,5,0,20213.0,20.0,5
Amphi,1,44,5,0,20213.0,20.0,2
Amphi,1,44,5,0,20213.0,20.0,2
Amphi,1,44,5,0,20213.0,20.0,2
South Park,1,19,5,0,30966.0,28.0,2
South Park,1,19,5,0,30966.0,28.0,2
South Park,1,19,5,0,30966.0,28.0,2
Midvale Park,0,34,5,0,42660.0,39.0,2
Mountain View,1,21,5,0,37688.0,37.0,2
Mountain View,1,21,5,0,37688.0,37.0,2
Dietz,1,34,5,0,44226.0,49.0,2
Dietz,1,34,5,0,44226.0,49.0,2
Dietz,1,34,5,0,44226.0,49.0,2
Arroyo Chico,1,30,6,0,40806.0,45.0,1
Amphi,1,56,6,0,20213.0,20.0,2
Arroyo Chico,1,30,6,0,40806.0,45.0,2
Amphi,1,24,6,0,20213.0,20.0,2
Keeling,0,24,5,0,22395.0,20.0,5
Dietz,1,26,5,0,44226.0,49.0,2
Amphi,1,56,6,0,20213.0,20.0,2
Keeling,0,24,5,0,22395.0,20.0,2
Keeling,0,24,5,0,22395.0,20.0,2
Amphi,1,37,5,0,20213.0,20.0,1
Amphi,1,37,5,0,20213.0,20.0,1
Limberlost,1,39,6,0,33304.0,31.0,1
Limberlost,1,39,6,0,33304.0,31.0,1
Limberlost,1,39,6,0,33304.0,31.0,1
Limberlost,1,39,5,0,33304.0,31.0,1
Cherry Avenue,0,38,5,0,40610.0,40.0,2
Cherry Avenue,0,38,5,0,40610.0,40.0,5
Dietz,1,39,5,0,44226.0,49.0,2
Dietz,1,26,5,0,44226.0,49.0,2
Dietz,1,39,5,0,44226.0,49.0,2
Dietz,1,39,5,0,44226.0,49.0,2
Dietz,1,39,5,0,44226.0,49.0,2
Myers,1,19,6,0,27017.0,25.0,2
Myers,1,19,6,0,27017.0,25.0,2
Myers,1,19,6,0,27017.0,25.0,2
Myers,1,19,6,0,27017.0,25.0,2
Myers,1,19,6,0,27017.0,25.0,4
Limberlost,1,39,5,0,33304.0,31.0,2
Barrio Nopal,1,20,6,0,34682.0,32.0,2
Amphi,1,28,5,0,20213.0,20.0,2
Barrio Nopal,1,20,6,0,34682.0,32.0,2
Barrio Nopal,1,20,6,0,34682.0,32.0,2
Barrio Nopal,1,20,6,0,34682.0,32.0,5
Lakeside Park,1,46,3,0,50119.0,44.0,2
Garden District,1,32,6,0,33611.0,31.0,1
Lakeside Park,1,46,3,0,50119.0,44.0,2
Lakeside Park,1,46,3,0,50119.0,44.0,2
Lakeside Park,1,46,3,0,50119.0,44.0,2
Lakeside Park,1,46,3,0,50119.0,44.0,1
Downtown,1,37,3,0,36471.0,26.0,2
Downtown,1,37,3,0,36471.0,26.0,2
Downtown,1,37,3,0,36471.0,26.0,2
Downtown,1,37,3,0,36471.0,26.0,2
Downtown,1,37,3,0,36471.0,26.0,2
Downtown,1,37,3,0,36471.0,26.0,2
Sunset Villa,1,26,3,0,30140.0,28.0,2
Sunset Villa,1,26,3,0,30140.0,28.0,2
Miracle Manor,1,26,3,0,24176.0,21.0,2
Miracle Manor,1,26,3,0,24176.0,21.0,2
Terra Del Sol,1,62,3,0,49048.0,58.0,2
Pio Decimo ,1,69,3,0,,,2
Pio Decimo ,1,69,3,0,,,2
Santa Rita Park - West Ochoa,1,34,6,0,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,34,6,0,35631.0,30.0,2
Hedrick Acres,0,17,3,0,27684.0,24.0,1
Coronado Heights,1,65,3,0,15586.0,15.0,1
Coronado Heights,1,65,3,0,15586.0,15.0,1
Santa Rita Park - West Ochoa,1,34,6,0,35631.0,30.0,2
El Rio Acres,1,50,3,0,35833.0,34.0,2
Midvale Park,0,24,3,0,42660.0,39.0,5
Midvale Park,1,35,3,0,42660.0,39.0,5
Duffy,1,36,2,0,30128.0,57.0,2
Duffy,1,36,2,0,30128.0,57.0,2
Duffy,1,36,2,0,30128.0,57.0,2
Duffy,1,36,2,0,30128.0,57.0,2
Duffy,1,36,2,0,30128.0,57.0,2
Naylor,1,28,3,0,28934.0,25.0,2
Naylor,1,28,3,0,28934.0,25.0,4
Naylor,1,29,3,0,28934.0,25.0,2
Stella Mann,1,30,4,0,41429.0,35.0,2
Stella Mann,1,30,4,0,41429.0,35.0,1
Duffy,1,36,3,0,30128.0,57.0,2
Stella Mann,1,30,4,0,41429.0,35.0,1
RillitoBend,1,47,3,0,39730.0,39.0,1
Cherry Avenue,1,58,4,0,40610.0,40.0,2
El Gheko,1,16,3,0,58044.0,94.0,2
Cherry Avenue,1,58,4,0,40610.0,40.0,2
Cherry Avenue,1,58,4,0,40610.0,40.0,2
Lakeside Park,1,42,4,0,50119.0,44.0,1
Lakeside Park,1,42,4,0,50119.0,44.0,1
Lakeside Park,1,39,4,0,50119.0,44.0,2
Corbett,0,57,3,0,36153.0,34.0,2
Corbett,0,57,3,0,36153.0,34.0,2
Lakeside Park,1,42,4,0,50119.0,44.0,2
Midvale Park,1,27,4,0,42660.0,39.0,2
